Date,Value,f,f5,s2f
8/3/12,8506850,-4400,10250,829.9365854
7/3/12,8511250,7800,7920,1074.652778
6/3/12,8503450,19850,4970,1710.955734
5/3/12,8483600,-5000,7150,1186.517483
4/3/12,8488600,6600,8490,999.8351001
3/3/12,8482000,6500,4140,2048.792271
2/3/12,8475500,14500,6700,1265
1/3/12,8461000,-1900,8790,962.5711035
29/2/12,8462900,7800,7440,1137.486559
28/2/12,8455100,17050,6120,1381.552288
27/2/12,8438050,-250,9730,867.2199383
26/2/12,8438300,7900,8130,1037.921279
25/2/12,8430400,16150,6170,1366.353323
24/2/12,8414250,-200,9320,902.8165236
23/2/12,8414450,7250,7890,1066.470215
22/2/12,8407200,15500,5940,1415.353535
21/2/12,8391700,750,9110,921.1525796
20/2/12,8390950,6400,7560,1109.914021
19/2/12,8384550,15650,6210,1350.169082
18/2/12,8368900,-500,8940,936.1185682
17/2/12,8369400,8750,7490,1117.40988
16/2/12,8360650,14400,5780,1446.479239
15/2/12,8346250,-850,9180,909.1775599
14/2/12,8347100,7100,6960,1199.295977
13/2/12,8340000,16500,5680,1468.309859
12/2/12,8323500,-2350,9240,900.8116883
11/2/12,8325850,8000,7280,1143.660714
10/2/12,8317850,16950,5420,1534.658672
9/2/12,8300900,-2700,9520,871.9432773
8/2/12,8303600,7200,7040,1179.488636
7/2/12,8296400,18150,5130,1617.231969
6/2/12,8278250,-4400,9620,860.524948
5/2/12,8282650,7400,7230,1145.594744
4/2/12,8275250,19750,5200,1591.394231
3/2/12,8255500,-4750,10000,825.55
2/2/12,8260250,8000,7580,1089.742744
1/2/12,8252250,19600,5210,1583.925144
31/1/12,8232650,-4700,10190,807.9146222
30/1/12,8237350,7900,7850,1049.343949
29/1/12,8229450,20150,5480,1501.724453
28/1/12,8209300,-3700,10250,800.9073171
27/1/12,8213000,7750,7530,1090.703851
26/1/12,8205250,19150,5050,1624.80198
25/1/12,8186100,-5700,7140,1146.512605
24/1/12,8191800,7750,8610,951.4285714
23/1/12,8184050,6750,4770,1715.733753
22/1/12,8177300,15100,7700,1061.987013
21/1/12,8162200,-50,8870,920.2029312
20/1/12,8162250,8950,7540,1082.526525
19/1/12,8153300,13600,5940,1372.609428
18/1/12,8139700,100,9270,878.0690399
17/1/12,8139600,7100,7320,1111.967213
16/1/12,8132500,16600,6080,1337.582237
15/1/12,8115900,-800,9520,852.5105042
14/1/12,8116700,7400,7480,1085.120321
13/1/12,8109300,17300,5820,1393.350515
12/1/12,8092000,-3100,9800,825.7142857
11/1/12,8095100,8300,7480,1082.23262
10/1/12,8086800,19100,5630,1436.376554
9/1/12,8067700,-4200,10090,799.5738355
8/1/12,8071900,8050,8010,1007.72784
7/1/12,8063850,19200,5890,1369.074703
6/1/12,8044650,-2100,10130,794.1411649
5/1/12,8046750,8500,8130,989.7601476
4/1/12,8038250,17000,5910,1360.109983
3/1/12,8021250,-1950,9750,822.6923077
2/1/12,8023200,8100,7640,1050.157068
1/1/12,8015100,17100,5850,1370.102564
31/12/11,7998000,-2050,9680,826.2396694
30/12/11,8000050,8050,7300,1095.89726
29/12/11,7992000,17200,5380,1485.501859
28/12/11,7974800,-3800,9850,809.6243655
27/12/11,7978600,7500,7490,1065.233645
26/12/11,7971100,20300,5790,1376.701209
25/12/11,7950800,-3750,10310,771.1736178
24/12/11,7954550,8700,7890,1008.181242
23/12/11,7945850,18800,5210,1525.115163
22/12/11,7927050,-4600,7510,1055.532623
21/12/11,7931650,6900,8400,944.2440476
20/12/11,7924750,7750,4870,1627.258727
19/12/11,7917000,13150,7260,1090.495868
18/12/11,7903850,1150,8780,900.2107062
17/12/11,7902700,7350,7030,1124.139403
16/12/11,7895350,14500,5630,1402.371226
15/12/11,7880850,-1000,8830,892.5084938
14/12/11,7881850,6150,6660,1183.460961
13/12/11,7875700,17150,5100,1544.254902
12/12/11,7858550,-3500,9210,853.2627579
11/12/11,7862050,6700,7090,1108.892807
10/12/11,7855350,19550,5170,1519.410058
9/12/11,7835800,-4450,9960,786.7269076
8/12/11,7840250,7550,7540,1039.820955
7/12/11,7832700,20450,5220,1500.517241
6/12/11,7812250,-5400,7710,1013.261997
5/12/11,7817650,7950,8900,878.3876404
4/12/11,7809700,8000,4980,1568.212851
3/12/11,7801700,13500,7630,1022.503277
2/12/11,7788200,850,9190,847.4646355
1/12/11,7787350,7850,7750,1004.819355
30/11/11,7779500,15750,6440,1207.996894
29/11/11,7763750,800,9300,834.811828
28/11/11,7762950,6950,7080,1096.461864
27/11/11,7756000,15150,5200,1491.538462
26/11/11,7740850,-3250,6340,1220.954259
25/11/11,7744100,6350,7510,1031.171771
24/11/11,7737750,6500,4350,1778.793103
23/11/11,7731250,12800,6350,1217.519685
22/11/11,7718450,-650,8500,908.0529412
21/11/11,7719100,6750,6410,1204.227769
20/11/11,7712350,17100,5140,1500.457198
19/11/11,7695250,-3950,6580,1169.490881
18/11/11,7699200,6450,7820,984.5524297
17/11/11,7692750,6550,4590,1675.980392
16/11/11,7686200,12950,7110,1081.040788
15/11/11,7673250,950,8390,914.5709178
14/11/11,7672300,8650,7340,1045.27248
13/11/11,7663650,12850,6100,1256.336066
12/11/11,7650800,1300,8950,854.8379888
11/11/11,7649500,6750,6850,1116.715328
10/11/11,7642750,15200,5970,1280.19263
9/11/11,7627550,-1850,9040,843.755531
8/11/11,7629400,8450,7020,1086.809117
7/11/11,7620950,16650,5460,1395.778388
6/11/11,7604300,-3350,9580,793.7682672
5/11/11,7607650,7400,7070,1076.046676
4/11/11,7600250,18750,5010,1517.015968
3/11/11,7581500,-4100,9670,784.0227508
2/11/11,7585600,6350,7170,1057.963738
1/11/11,7579250,19950,4790,1582.306889
31/10/11,7559300,-5100,6580,1148.829787
30/10/11,7564400,6850,6500,1163.753846
29/10/11,7557550,4850,4420,1709.852941
28/10/11,7552700,5950,5700,1325.035088
27/10/11,7546750,9550,5420,1392.389299
26/10/11,7537200,1300,7540,999.6286472
25/10/11,7535900,5450,5790,1301.537133
24/10/11,7530450,15450,4930,1527.474645
23/10/11,7515000,-2800,5610,1339.572193
22/10/11,7517800,5250,7540,997.0557029
21/10/11,7512550,4700,3840,1956.393229
20/10/11,7507850,15100,5720,1312.561189
19/10/11,7492750,-3050,5940,1261.405724
18/10/11,7495800,6600,7530,995.4581673
17/10/11,7489200,6350,4340,1725.62212
16/10/11,7482850,12650,6360,1176.548742
15/10/11,7470200,-850,6370,1172.715856
14/10/11,7471050,7050,7010,1065.770328
13/10/11,7464000,6650,4670,1598.286938
12/10/11,7457350,9550,5900,1263.957627
11/10/11,7447800,950,7710,965.9922179
10/10/11,7446850,5300,5570,1336.956912
9/10/11,7441550,16100,4950,1503.343434
8/10/11,7425450,-4050,6040,1229.379139
7/10/11,7429500,6450,7840,947.6403061
6/10/11,7423050,6400,4460,1664.360987
5/10/11,7416650,14300,6570,1128.866058
4/10/11,7402350,-800,8660,854.7748268
3/10/11,7403150,6500,6610,1119.992436
2/10/11,7396650,16900,5110,1447.485323
1/10/11,7379750,-3850,6500,1135.346154
30/9/11,7383600,6800,7800,946.6153846
29/9/11,7376800,6150,4490,1642.939866
28/9/11,7370650,13000,6620,1113.391239
27/9/11,7357650,350,8360,880.1016746
26/9/11,7357300,6800,6820,1078.782991
25/9/11,7350500,15500,5460,1346.245421
24/9/11,7335000,-1550,8920,822.309417
23/9/11,7336550,6200,6870,1067.911208
22/9/11,7330350,17650,5250,1396.257143
21/9/11,7312700,-3450,9190,795.7236126
20/9/11,7316150,7400,6930,1055.721501
19/9/11,7308750,18150,5070,1441.568047
18/9/11,7290600,-5100,6990,1043.004292
17/9/11,7295700,8350,8250,884.3272727
16/9/11,7287350,6150,4620,1577.348485
15/9/11,7281200,13700,7160,1016.927374
14/9/11,7267500,0,8490,856.0070671
13/9/11,7267500,7600,6920,1050.216763
12/9/11,7259900,15000,5560,1305.73741
11/9/11,7244900,-1700,9040,801.4269912
10/9/11,7246600,6900,6870,1054.818049
9/9/11,7239700,17400,5120,1414.003906
8/9/11,7222300,-3250,9410,767.5132837
7/9/11,7225550,6250,7050,1024.900709
6/9/11,7219300,19750,5110,1412.778865
5/9/11,7199550,-4900,9670,744.524302
4/9/11,7204450,7700,7190,1002.009736
3/9/11,7196750,19550,4860,1480.812757
2/9/11,7177200,-6150,7110,1009.451477
1/9/11,7183350,8100,8380,857.2016706
31/8/11,7175250,6350,4720,1520.180085
30/8/11,7168900,14050,7200,995.6805556
29/8/11,7154850,1250,8490,842.7385159
28/8/11,7153600,6250,6760,1058.224852
27/8/11,7147350,14550,5490,1301.885246
26/8/11,7132800,-2300,8730,817.0446735
25/8/11,7135100,7700,6580,1084.361702
24/8/11,7127400,17450,5370,1327.26257
23/8/11,7109950,-4500,9590,741.3920751
22/8/11,7114450,8500,7500,948.5933333
21/8/11,7105950,18800,5460,1301.456044
20/8/11,7087150,-2750,9970,710.8475426
19/8/11,7089900,7250,7590,934.1106719
18/8/11,7082650,18050,5120,1383.330078
17/8/11,7064600,-3400,7020,1006.353276
16/8/11,7068000,6450,8110,871.5166461
15/8/11,7061550,6750,4620,1528.474026
14/8/11,7054800,12700,6580,1072.158055
13/8/11,7042100,600,8460,832.3995272
12/8/11,7041500,6400,6660,1057.282282
11/8/11,7035100,15850,5780,1217.145329
10/8/11,7019250,-2250,8940,785.1510067
9/8/11,7021500,8300,7000,1003.071429
8/8/11,7013200,16400,5120,1369.765625
7/8/11,6996800,-3300,6810,1027.43025
6/8/11,7000100,6450,7740,904.4056848
5/8/11,6993650,6200,4580,1526.997817
4/8/11,6987450,12950,9570,730.1410658
3/8/11,6974500,600,7010,994.935806
2/8/11,6973900,21650,7520,927.3803191
1/8/11,6952250,-6350,8900,781.1516854
31/7/11,6958600,8750,8010,868.7390762
30/7/11,6949850,19850,5290,1313.771267
29/7/11,6930000,-3850,10130,684.106614
28/7/11,6933850,8050,8280,837.4214976
27/7/11,6925800,17850,8830,784.3488109
26/7/11,6907950,-500,8340,828.2913669
25/7/11,6908450,22600,8490,813.7161366
24/7/11,6885850,-6300,8820,780.7086168
23/7/11,6892150,8800,7900,872.4240506
22/7/11,6883350,19500,4930,1396.217039
21/7/11,6863850,-5100,10070,681.6137041
20/7/11,6868950,7750,7500,915.86
19/7/11,6861200,19400,5130,1337.465887
18/7/11,6841800,-4050,9850,694.5989848
17/7/11,6845850,7650,7880,868.7626904
16/7/11,6838200,18500,5610,1218.930481
15/7/11,6819700,-2100,9640,707.4377593
14/7/11,6821800,8050,8260,825.8837772
13/7/11,6813750,16100,6000,1135.625
12/7/11,6797650,750,9230,736.4734561
11/7/11,6796900,7200,7740,878.1524548
10/7/11,6789700,14050,6100,1113.065574
9/7/11,6775650,600,8650,783.3121387
8/7/11,6775050,7900,7340,923.0313351
7/7/11,6767150,13500,8800,768.9943182
6/7/11,6753650,650,7480,902.894385
5/7/11,6753000,21350,7540,895.6233422
4/7/11,6731650,-6000,8810,764.091941
3/7/11,6737650,8200,8060,835.9367246
2/7/11,6729450,19850,5590,1203.837209
1/7/11,6709600,-3100,10020,669.6207585
30/6/11,6712700,9000,8730,768.9232532
29/6/11,6703700,16150,8810,760.9194098
28/6/11,6687550,1750,8510,785.8460635
27/6/11,6685800,20250,8260,809.4188862
26/6/11,6665550,-4600,8800,757.4488636
25/6/11,6670150,7750,12890,517.4670287
24/6/11,6662400,18850,6920,962.7745665
23/6/11,6643550,22200,14180,468.5155148
22/6/11,6621350,-9600,11300,585.960177
21/6/11,6630950,31700,13260,500.071644
20/6/11,6599250,-6650,7600,868.3223684
19/6/11,6605900,28650,11540,572.4350087
18/6/11,6577250,-6100,8800,747.4147727
17/6/11,6583350,10100,14540,452.7751032
16/6/11,6573250,18000,7430,884.6904441
15/6/11,6555250,22050,14450,453.650519
14/6/11,6533200,-6900,11330,576.6284201
13/6/11,6540100,29000,13230,494.3386243
12/6/11,6511100,-5500,8020,811.8578554
11/6/11,6516600,27500,14610,446.036961
10/6/11,6489100,-4000,7980,813.1704261
9/6/11,6493100,26050,14320,453.4287709
8/6/11,6467050,-4150,7100,910.8521127
7/6/11,6471200,26200,14030,461.2401996
6/6/11,6445000,-8600,7270,886.519945
5/6/11,6453600,30650,10260,629.005848
4/6/11,6422950,-7750,8820,728.2256236
3/6/11,6430700,10800,10670,602.6897844
2/6/11,6419900,19000,8840,726.2330317
1/6/11,6400900,650,9370,683.1270011
31/5/11,6400250,21500,8740,732.2940503
30/5/11,6378750,-5100,8850,720.7627119
29/5/11,6383850,7650,8090,789.1038319
28/5/11,6376200,19550,8830,722.1064553
27/5/11,6356650,-3150,14250,446.0807018
26/5/11,6359800,25200,11360,559.8415493
25/5/11,6334600,22000,13250,478.0830189
24/5/11,6312600,-6800,13800,457.4347826
23/5/11,6319400,29000,13250,476.9358491
22/5/11,6290400,-400,9030,696.6112957
21/5/11,6290800,22450,14650,429.4061433
20/5/11,6268350,900,13260,472.7262443
19/5/11,6267450,21300,11550,542.6363636
18/5/11,6246150,22050,13260,471.0520362
17/5/11,6224100,-8950,11720,531.0665529
16/5/11,6233050,31000,13220,471.4863843
15/5/11,6202050,-6800,7810,794.1165173
14/5/11,6208850,28800,11610,534.7846684
13/5/11,6180050,-5000,8830,699.8924122
12/5/11,6185050,10050,10280,601.6585603
11/5/11,6175000,17100,8880,695.3828829
10/5/11,6157900,450,10010,615.1748252
9/5/11,6157450,21800,12300,500.6056911
8/5/11,6135650,650,8830,694.8640997
7/5/11,6135000,21500,13220,464.0695915
6/5/11,6113500,-250,8650,706.7630058
5/5/11,6113750,22400,13150,464.9239544
4/5/11,6091350,-1050,8150,747.404908
3/5/11,6092400,23150,13330,457.0442611
2/5/11,6069250,-3500,7460,813.5723861
1/5/11,6072750,25650,9520,637.8939076
30/4/11,6047100,-6950,8830,684.8357871
29/4/11,6054050,9250,9200,658.048913
28/4/11,6044800,19700,8810,686.1293984
27/4/11,6025100,-1650,9290,648.5575888
26/4/11,6026750,23700,9320,646.6469957
25/4/11,6003050,-4550,8830,679.8471121
24/4/11,6007600,9400,8990,668.2536151
23/4/11,5998200,17250,5980,1003.043478
22/4/11,5980950,-850,9730,614.6916752
21/4/11,5981800,8650,8100,738.4938272
20/4/11,5973150,14200,8820,677.2278912
19/4/11,5958950,1250,7790,764.9486521
18/4/11,5957700,20850,7840,759.9107143
17/4/11,5936850,-6000,8870,669.3179256
16/4/11,5942850,8900,7770,764.8455598
15/4/11,5933950,19350,5230,1134.59847
14/4/11,5914600,-4250,10060,587.9324056
13/4/11,5918850,8150,8330,710.5462185
12/4/11,5910700,18150,8850,667.8757062
11/4/11,5892550,250,8530,690.8030481
10/4/11,5892300,21950,8490,694.0282686
9/4/11,5870350,-5850,8870,661.8207441
8/4/11,5876200,7950,7990,735.4443054
7/4/11,5868250,20050,4990,1176.002004
6/4/11,5848200,-4150,10190,573.9156035
5/4/11,5852350,6950,8390,697.5387366
4/4/11,5845400,20150,9070,644.4762955
3/4/11,5825250,-1050,8770,664.2246294
2/4/11,5826300,23450,9130,638.1489595
1/4/11,5802850,-5650,8960,647.6395089
31/3/11,5808500,8750,8890,653.3745782
30/3/11,5799750,19300,5740,1010.409408
29/3/11,5780450,-1400,10050,575.1691542
28/3/11,5781850,7700,8280,698.2910628
27/3/11,5774150,15900,5830,990.4202401
26/3/11,5758250,-100,9190,626.577802
25/3/11,5758350,7050,7710,746.8677043
24/3/11,5751300,15400,6010,956.9550749
23/3/11,5735900,300,8910,643.7598204
22/3/11,5735600,7400,7430,771.9515478
21/3/11,5728200,14400,5600,1022.892857
20/3/11,5713800,-350,8800,649.2954545
19/3/11,5714150,6250,6530,875.0612557
18/3/11,5707900,16300,4960,1150.78629
17/3/11,5691600,-3950,6490,876.9799692
16/3/11,5695550,6550,7690,740.6436931
15/3/11,5689000,7300,4120,1380.825243
14/3/11,5681700,12250,6100,931.4262295
13/3/11,5669450,-1550,6160,920.3652597
12/3/11,5671000,5950,6870,825.4730713
11/3/11,5665050,6850,4790,1182.682672
10/3/11,5658200,10850,9190,615.6909684
9/3/11,5647350,1850,7420,761.0983827
8/3/11,5645500,20450,11030,511.831369
7/3/11,5625050,-2900,8930,629.9048152
6/3/11,5627950,24900,12910,435.9372579
5/3/11,5603050,350,9110,615.0439078
4/3/11,5602700,21750,13830,405.1120752
3/3/11,5580950,1450,8230,678.1227217
2/3/11,5579500,20700,9460,589.7991543
1/3/11,5558800,-3100,8850,628.1129944
28/2/11,5561900,6500,12960,429.1589506
27/2/11,5555400,18700,7570,733.8705416
26/2/11,5536700,22000,13860,399.4733045
25/2/11,5514700,-6250,11250,490.1955556
24/2/11,5520950,28350,13270,416.0474755
23/2/11,5492600,-6550,7660,717.0496084
22/2/11,5499150,28800,10770,510.5988858
21/2/11,5470350,-6050,8890,615.3374578
20/2/11,5476400,9300,10050,544.9154229
19/2/11,5467100,18950,8900,614.2808989
18/2/11,5448150,-750,10060,541.5656064
17/2/11,5448900,23050,12670,430.0631413
16/2/11,5425850,-250,8840,613.7839367
15/2/11,5426100,22350,13450,403.4275093
14/2/11,5403750,-200,8280,652.6268116
13/2/11,5403950,22300,13300,406.3120301
12/2/11,5381650,-2800,7670,701.6492829
11/2/11,5384450,24850,9600,560.8802083
10/2/11,5359600,-5800,8850,605.6045198
9/2/11,5365400,9450,9250,580.0432432
8/2/11,5355950,18550,8860,604.5090293
7/2/11,5337400,-800,9250,577.0162162
6/2/11,5338200,22900,9190,580.8705114
5/2/11,5315300,-3850,8920,595.8856502
4/2/11,5319150,9150,9030,589.0531561
3/2/11,5310000,17200,8920,595.2914798
2/2/11,5292800,-250,8630,613.3024334
1/2/11,5293050,22350,8300,637.7168675
31/1/11,5270700,-5300,8840,596.2330317
30/1/11,5276000,7500,8050,655.4037267
29/1/11,5268500,19900,5210,1011.228407
28/1/11,5248600,-4200,9920,529.0927419
27/1/11,5252800,8150,8320,631.3461538
26/1/11,5244650,18250,8860,591.9469526
25/1/11,5226400,-500,8540,611.9906323
24/1/11,5226900,22600,8610,607.0731707
23/1/11,5204300,-5800,8880,586.0698198
22/1/11,5210100,8500,8480,614.3985849
21/1/11,5201600,19600,5640,922.2695035
20/1/11,5182000,-2500,10110,512.56182
19/1/11,5184500,8400,8430,615.0059312
18/1/11,5176100,16550,8940,578.9821029
17/1/11,5159550,100,8470,609.1558442
16/1/11,5159450,22150,8510,606.2808461
15/1/11,5137300,-4850,8900,577.2247191
14/1/11,5142150,8600,8770,586.3340935
13/1/11,5133550,18500,6010,854.1680532
12/1/11,5115050,-550,9900,516.6717172
11/1/11,5115600,8350,8550,598.3157895
10/1/11,5107250,14600,8900,573.8483146
9/1/11,5092650,1850,8400,606.2678571
8/1/11,5090800,20250,8170,623.1089351
7/1/11,5070550,-3050,8850,572.9435028
6/1/11,5073600,7200,7850,646.3184713
5/1/11,5066400,18000,5220,970.5747126
4/1/11,5048400,-3150,9490,531.9704953
3/1/11,5051550,7100,7830,645.1532567
2/1/11,5044450,18300,6010,839.3427621
1/1/11,5026150,-1100,9520,527.9569328
31/12/10,5027250,8900,8460,594.2375887
30/12/10,5018350,14400,8920,562.5952915
29/12/10,5003950,1800,8430,593.5883749
28/12/10,5002150,20600,8260,605.5871671
27/12/10,4981550,-3550,8900,559.7247191
26/12/10,4985100,8050,8110,614.6855734
25/12/10,4977050,17600,5490,906.5664845
24/12/10,4959450,-2150,9640,514.4657676
23/12/10,4961600,7500,7600,652.8421053
22/12/10,4954100,17200,8970,552.296544
21/12/10,4936900,-2150,8070,611.7596035
20/12/10,4939050,24450,8410,587.2829964
19/12/10,4914600,-6650,8940,549.7315436
18/12/10,4921250,9200,8710,565.0114811
17/12/10,4912050,19850,5680,864.7975352
16/12/10,4892200,-3300,10400,470.4038462
15/12/10,4895500,9300,8590,569.9068685
14/12/10,4886200,16950,9070,538.7210584
13/12/10,4869250,150,8540,570.1697892
12/12/10,4869100,22250,8400,579.6547619
11/12/10,4846850,-5950,8910,543.9786756
10/12/10,4852800,8600,8980,540.4008909
9/12/10,4844200,19500,8900,544.2921348
8/12/10,4824700,500,14570,331.1393274
7/12/10,4824200,21850,11040,436.9746377
6/12/10,4802350,22400,9520,504.4485294
5/12/10,4779950,-9050,13340,358.3170915
4/12/10,4789000,11900,9160,522.8165939
3/12/10,4777100,19600,8940,534.3512304
2/12/10,4757500,950,10190,466.8792934
1/12/10,4756550,21300,12870,369.5843046
30/11/10,4735250,-2800,8110,583.8779285
29/11/10,4738050,25300,9580,494.5772443
28/11/10,4712750,-4200,8970,525.3901895
27/11/10,4716950,8300,9740,484.2864476
26/11/10,4708650,18250,8900,529.0617978
25/11/10,4690400,1050,8890,527.6040495
24/11/10,4689350,21100,8670,540.8708189
23/11/10,4668250,-4250,6620,705.173716
22/11/10,4672500,7200,8680,538.3064516
21/11/10,4665300,8000,4690,994.7334755
20/11/10,4657300,11350,9810,474.7502548
19/11/10,4645950,1150,8390,553.7485101
18/11/10,4644800,21350,11250,412.8711111
17/11/10,4623450,100,8830,523.6070215
16/11/10,4623350,22300,13280,348.1438253
15/11/10,4601050,-750,8920,515.8127803
14/11/10,4601800,23400,13460,341.8870728
13/11/10,4578400,-450,8340,548.9688249
12/11/10,4578850,22800,13570,337.4244657
11/11/10,4556050,-3300,8060,565.2667494
10/11/10,4559350,25400,13410,339.9962714
9/11/10,4533950,-4150,8600,527.2034884
8/11/10,4538100,26300,13950,325.311828
7/11/10,4511800,-1250,8680,519.7926267
6/11/10,4513050,23450,14170,318.4932957
5/11/10,4489600,-950,8350,537.6766467
4/11/10,4490550,23300,13590,330.4304636
3/11/10,4467250,-2800,7600,587.7960526
2/11/10,4470050,24950,9670,462.2595657
1/11/10,4445100,-6500,8900,499.4494382
31/10/10,4451600,9400,9790,454.7088866
30/10/10,4442200,19450,8920,498.0044843
29/10/10,4422750,1650,10600,417.240566
28/10/10,4421100,20600,12810,345.1288056
27/10/10,4400500,1900,9370,469.6371398
26/10/10,4398600,20450,13010,338.093774
25/10/10,4378150,2250,8910,491.3748597
24/10/10,4375900,19850,13030,335.8326938
23/10/10,4356050,100,7710,564.9870298
22/10/10,4355950,22500,12990,335.3310239
21/10/10,4333450,-6150,7960,544.4032663
20/10/10,4339600,28650,13490,321.6901408
19/10/10,4310950,-5300,8480,508.3667453
18/10/10,4316250,27750,14670,294.2229039
17/10/10,4288500,-2550,9190,466.648531
16/10/10,4291050,24800,14440,297.1641274
15/10/10,4266250,1250,8470,503.6894923
14/10/10,4265000,20950,10670,399.7188379
13/10/10,4244050,-2100,8900,476.8595506
12/10/10,4246150,8450,8710,487.5028703
11/10/10,4237700,15950,8880,477.2184685
10/10/10,4221750,300,8190,515.4761905
9/10/10,4221450,21800,8050,524.4037267
8/10/10,4199650,-5550,8840,475.0735294
7/10/10,4205200,7750,8050,522.3850932
6/10/10,4197450,19900,4920,853.1402439
5/10/10,4177550,-3650,7570,551.8560106
4/10/10,4181200,6150,8420,496.5795724
3/10/10,4175050,7700,4340,961.9930876
2/10/10,4167350,12000,6630,628.5595777
1/10/10,4155350,-500,8370,496.4575866
30/9/10,4155850,7800,7040,590.3196023
29/9/10,4148050,14850,8920,465.0280269
28/9/10,4133200,1050,9280,445.387931
27/9/10,4132150,21400,11870,348.1171019
26/9/10,4110750,1300,8740,470.3375286
25/9/10,4109450,20750,13110,313.4591915
24/9/10,4088700,-800,8830,463.0464326
23/9/10,4089500,22900,12990,314.8190916
22/9/10,4066600,0,7920,513.459596
21/9/10,4066600,22100,13430,302.7997022
20/9/10,4044500,-4600,7710,524.5784695
19/9/10,4049100,26750,13310,304.214876
18/9/10,4022350,-5700,7820,514.3670077
17/9/10,4028050,28000,10640,378.5761278
16/9/10,4000050,-5350,8860,451.472912
15/9/10,4005400,9500,10260,390.3898635
14/9/10,3995900,17850,8830,452.5368063
13/9/10,3978050,1300,9200,432.3967391
12/9/10,3976750,20850,8920,445.823991
11/9/10,3955900,-3500,8880,445.4842342
10/9/10,3959400,8100,8310,476.4620939
9/9/10,3951300,17650,5660,698.1095406
8/9/10,3933650,-1550,9620,408.9033264
7/9/10,3935200,7600,7940,495.6171285
6/9/10,3927600,16300,8890,441.799775
5/9/10,3911300,-300,8130,481.0947109
4/9/10,3911600,22400,8210,476.4433618
3/9/10,3889200,-5350,8860,438.9616253
2/9/10,3894550,8000,8280,470.3562802
1/9/10,3886550,19550,5550,700.2792793
31/8/10,3867000,-3200,9950,388.6432161
30/8/10,3870200,8750,8090,478.3930779
29/8/10,3861450,16650,8950,431.4469274
28/8/10,3844800,-1300,8390,458.2598331
27/8/10,3846100,23850,12270,313.4555827
26/8/10,3822250,-6000,7660,498.9882507
25/8/10,3828250,28150,13610,281.2821455
24/8/10,3800100,-6400,7370,515.6173677
23/8/10,3806500,28450,10560,360.4640152
22/8/10,3778050,-7350,8820,428.3503401
21/8/10,3785400,9950,9720,389.4444444
20/8/10,3775450,19450,5430,695.2946593
19/8/10,3756000,-1900,10310,364.3064985
18/8/10,3757900,7000,7550,497.7350993
17/8/10,3750900,17050,8860,423.3521445
16/8/10,3733850,-3850,7950,469.6666667
15/8/10,3737700,26000,12260,304.8694943
14/8/10,3711700,-6450,7920,468.6489899
13/8/10,3718150,28550,14070,264.2608387
12/8/10,3689600,-4650,7840,470.6122449
11/8/10,3694250,26900,11200,329.84375
10/8/10,3667350,-5150,8940,410.2181208
9/8/10,3672500,10350,10230,358.9931574
8/8/10,3662150,17250,8910,411.0157127
7/8/10,3644900,1800,8910,409.0796857
6/8/10,3643100,20300,12340,295.2269044
5/8/10,3622800,-5150,8110,446.7077682
4/8/10,3627950,27500,12970,279.7185813
3/8/10,3600450,-3900,8510,423.0846063
2/8/10,3604350,26100,14390,250.476025
1/8/10,3578250,-2000,8140,439.5884521
31/7/10,3580250,24250,10740,333.3566108
30/7/10,3556000,-3750,9000,395.1111111
29/7/10,3559750,9100,9290,383.1808396
28/7/10,3550650,17400,9060,391.9039735
27/7/10,3533250,-550,9540,370.3616352
26/7/10,3533800,23100,12480,283.1570513
25/7/10,3510700,-1350,8230,426.5735115
24/7/10,3512050,23800,13670,256.9166057
23/7/10,3488250,-3850,7530,463.247012
22/7/10,3492100,26650,9820,355.610998
21/7/10,3465450,-7600,9030,383.7707641
20/7/10,3473050,10100,9250,375.4648649
19/7/10,3462950,19850,8980,385.6291759
18/7/10,3443100,-2750,15050,228.7774086
17/7/10,3445850,25300,17830,193.2613573
16/7/10,3420550,22750,23220,147.3105082
15/7/10,3397800,24000,28890,117.6116303
14/7/10,3373800,46800,29120,115.8585165
13/7/10,3327000,25600,24540,135.5745721
12/7/10,3301400,26450,24300,135.8600823
11/7/10,3274950,-150,14100,232.2659574
10/7/10,3275100,22800,10870,301.2971481
9/7/10,3252300,-4200,8990,361.7686318
8/7/10,3256500,9450,8730,373.024055
7/7/10,3247050,17050,5850,555.0512821
6/7/10,3230000,-1450,9840,328.2520325
5/7/10,3231450,8400,8420,383.7826603
4/7/10,3223050,15750,9060,355.7450331
3/7/10,3207300,2350,9050,354.3977901
2/7/10,3204950,20250,12250,261.6285714
1/7/10,3184700,-1500,8140,391.2407862
30/6/10,3186200,24400,9280,343.3405172
29/6/10,3161800,-4800,9130,346.3088719
28/6/10,3166600,8050,8750,361.8971429
27/6/10,3158550,19500,5500,574.2818182
26/6/10,3139050,-3400,10030,312.9661017
25/6/10,3142450,8150,8190,383.6935287
24/6/10,3134300,17850,6000,522.3833333
23/6/10,3116450,-1150,9820,317.3574338
22/6/10,3117600,8550,8250,377.8909091
21/6/10,3109050,15700,6410,485.0312012
20/6/10,3093350,300,9340,331.1937901
19/6/10,3093050,8650,7990,387.1151439
18/6/10,3084400,13500,8950,344.6256983
17/6/10,3070900,1800,7690,399.336801
16/6/10,3069100,20500,7920,387.5126263
